Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,is_luxury,brand_category,is_performance,is_luxury_cat
Chevrolet,Aveo,2010,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,27,1385,14100,False,Mass Market,False,False
Chevrolet,Aveo,2010,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,27,1385,12115,False,Mass Market,False,False
Chevrolet,Aveo,2010,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,27,1385,15365,False,Mass Market,False,False
Chevrolet,Aveo,2010,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,27,1385,14250,False,Mass Market,False,False
Chevrolet,Aveo,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,27,1385,15365,False,Mass Market,False,False
Chevrolet,Aveo,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,27,1385,12115,False,Mass Market,False,False
Chevrolet,Aveo,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,27,1385,11965,False,Mass Market,False,False
Chevrolet,Aveo,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,27,1385,14250,False,Mass Market,False,False
Chevrolet,Aveo,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,27,1385,15365,False,Mass Market,False,False
Chevrolet,Aveo,2011,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,27,1385,14100,False,Mass Market,False,False
Lincoln,Aviator,2003,premium unleaded (required),302.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,61,45125,True,American Luxury,False,True
Lincoln,Aviator,2003,premium unleaded (required),302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,61,42175,True,American Luxury,False,True
Lincoln,Aviator,2003,premium unleaded (required),302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,61,39485,True,American Luxury,False,True
Lincoln,Aviator,2003,premium unleaded (required),302.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,61,42435,True,American Luxury,False,True
Lincoln,Aviator,2004,premium unleaded (required),302.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,61,45705,True,American Luxury,False,True
Lincoln,Aviator,2004,premium unleaded (required),302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,61,42755,True,American Luxury,False,True
Lincoln,Aviator,2004,premium unleaded (required),302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,4dr SUV,17,12,61,40290,True,American Luxury,False,True
Lincoln,Aviator,2004,premium unleaded (required),302.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,61,43240,True,American Luxury,False,True
Lincoln,Aviator,2005,premium unleaded (required),302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,4dr SUV,17,11,61,40635,True,American Luxury,False,True
Lincoln,Aviator,2005,premium unleaded (required),302.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,16,11,61,43585,True,American Luxury,False,True
Hyundai,Azera,2015,regular unleaded,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,28,19,1439,38200,False,Mass Market,True,False
Hyundai,Azera,2015,regular unleaded,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,29,20,1439,34000,False,Mass Market,True,False
Hyundai,Azera,2016,regular unleaded,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,29,20,1439,34100,False,Mass Market,True,False
Hyundai,Azera,2016,regular unleaded,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,28,19,1439,39300,False,Mass Market,True,False
Hyundai,Azera,2017,regular unleaded,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,28,20,1439,34100,False,Mass Market,True,False
Hyundai,Azera,2017,regular unleaded,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,28,19,1439,39300,False,Mass Market,True,False
Pontiac,Aztek,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,210,23820,False,Mass Market,False,False
Pontiac,Aztek,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24,17,210,20870,False,Mass Market,False,False
Pontiac,Aztek,2004,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,210,24190,False,Mass Market,False,False
Pontiac,Aztek,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24,17,210,21275,False,Mass Market,False,False
Pontiac,Aztek,2005,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,210,24445,False,Mass Market,False,False
Pontiac,Aztek,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24,17,210,21530,False,Mass Market,False,False
Mercedes-Benz,B-Class Electric Drive,2015,electric,177.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,82,85,617,41450,True,German Luxury,False,True
Mercedes-Benz,B-Class Electric Drive,2016,electric,177.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,82,85,617,41450,True,German Luxury,False,True
Mercedes-Benz,B-Class Electric Drive,2017,electric,177.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,82,85,617,39900,True,German Luxury,False,True
Mazda,B-Series Truck,2007,regular unleaded,207.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,17,14,586,26590,False,Mass Market,False,False
Mazda,B-Series Truck,2007,regular unleaded,148.0,6.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,21,16,586,19675,False,Mass Market,False,False
Mazda,B-Series Truck,2007,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,26,21,586,15535,False,Mass Market,False,False
Mazda,B-Series Truck,2007,regular unleaded,148.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,21,16,586,19040,False,Mass Market,False,False
Mazda,B-Series Truck,2007,regular unleaded,148.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,21,16,586,21430,False,Mass Market,False,False
Mazda,B-Series Truck,2007,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,19,15,586,22045,False,Mass Market,False,False
Mazda,B-Series Truck,2008,regular unleaded,207.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,17,14,586,26590,False,Mass Market,False,False
Mazda,B-Series Truck,2008,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,19,15,586,22045,False,Mass Market,False,False
Mazda,B-Series Truck,2008,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,26,21,586,15535,False,Mass Market,False,False
Mazda,B-Series Truck,2009,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,26,21,586,16060,False,Mass Market,False,False
Mazda,B-Series Truck,2009,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,19,15,586,22150,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,,Compact,Extended Cab Pickup,19,15,586,20030,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,21,15,586,14990,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,,Compact,Extended Cab Pickup,21,15,586,17225,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,21,15,586,18485,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,24,19,586,14545,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,24,19,586,12345,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,,Compact,Regular Cab Pickup,19,15,586,18360,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,20,16,586,19340,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,,Compact,Extended Cab Pickup,21,15,586,17545,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,140.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,26,21,586,12495,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,18,14,586,22085,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,140.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,26,21,586,14695,False,Mass Market,False,False
Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,21,15,586,15125,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,30695,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32395,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34195,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34295,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,37695,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35895,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,33895,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32295,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35895,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32295,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34195,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32395,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,33895,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35695,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34295,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35695,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,37695,False,Mass Market,False,False
Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,30695,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,29995,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,37295,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35495,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,37295,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,33495,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,33495,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,31995,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34495,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35495,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32495,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32495,False,Mass Market,False,False
Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34495,False,Mass Market,False,False
Subaru,Baja,2004,regular unleaded,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,22795,False,Mass Market,False,False
Subaru,Baja,2004,premium unleaded (required),210.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,22,16,640,23995,False,Mass Market,False,False
Subaru,Baja,2004,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,24995,False,Mass Market,False,False
Subaru,Baja,2004,regular unleaded,165.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,21995,False,Mass Market,False,False
Subaru,Baja,2004,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,26295,False,Mass Market,False,False
Subaru,Baja,2005,regular unleaded,165.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,22345,False,Mass Market,False,False
Subaru,Baja,2005,premium unleaded (required),210.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,23,17,640,24345,False,Mass Market,False,False
Subaru,Baja,2005,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,25345,False,Mass Market,False,False
Subaru,Baja,2005,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,27245,False,Mass Market,False,False
Subaru,Baja,2005,regular unleaded,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,23145,False,Mass Market,False,False
Subaru,Baja,2006,premium unleaded (required),210.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,23,17,640,24595,False,Mass Market,False,False
Subaru,Baja,2006,regular unleaded,165.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,26,20,640,22495,False,Mass Market,False,False
Subaru,Baja,2006,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,25595,False,Mass Market,False,False
Subaru,Baja,2006,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,27495,False,Mass Market,False,False
Subaru,Baja,2006,regular unleaded,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,23295,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27295,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,31795,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,34895,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,27295,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,32755,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29395,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,29395,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,25170,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,30495,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30695,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,29395,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,31195,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30695,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,30755,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,34895,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27295,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,33795,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,30095,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,30495,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,27295,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29395,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,33795,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,29395,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,29995,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,25170,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,25170,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,31795,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,25170,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,29395,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,28895,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,30295,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,31995,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,33995,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,30195,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,32595,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,29595,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,35095,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,30425,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,29595,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27475,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30895,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,31125,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,29675,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,30995,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,34875,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,32595,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29895,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,29095,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,31395,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29895,False,Mass Market,True,False
Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27475,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,25595,False,Mass Market,False,False
Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,30425,False,Mass Market,False,False
